Time,Rating,Sentiment,Product
2000,4.444444444444445,Excellent,Personal_Care_Appliances
2001,3.9441624365482233,Good,Personal_Care_Appliances
2002,3.801470588235294,Fair,Personal_Care_Appliances
2003,3.6146572104018913,Poor,Personal_Care_Appliances
2004,3.5576923076923075,Poor,Personal_Care_Appliances
2005,3.649592549476135,Poor,Personal_Care_Appliances
2006,3.7168059424326834,Fair,Personal_Care_Appliances
2007,3.821361312886737,Average,Personal_Care_Appliances
2008,3.9,Good,Personal_Care_Appliances
2009,3.8567825112107625,Average,Personal_Care_Appliances
2010,3.8530927835051543,Average,Personal_Care_Appliances
2011,3.755004922874959,Fair,Personal_Care_Appliances
2012,3.893929196392516,Average,Personal_Care_Appliances
2013,3.962759140595552,Good,Personal_Care_Appliances
2014,4.027060270602706,Good,Personal_Care_Appliances
2015,4.280127741624487,Excellent,Personal_Care_Appliances
