Time,Rating,Sentiment,Product
2000-10,5.0,Excellent,Beauty
2000-11,4.636363636363637,Excellent,Beauty
2000-12,3.619047619047619,Poor,Beauty
2001-01,3.6818181818181817,Poor,Beauty
2001-02,4.0,Fair,Beauty
2001-03,4.75,Excellent,Beauty
2001-04,3.733333333333333,Poor,Beauty
2001-05,4.055555555555555,Average,Beauty
2001-06,3.555555555555556,Poor,Beauty
2001-07,3.210526315789474,Poor,Beauty
2001-08,3.1875,Poor,Beauty
2001-09,3.774193548387097,Poor,Beauty
2001-10,3.869565217391304,Poor,Beauty
2001-11,3.935483870967742,Fair,Beauty
2001-12,3.8620689655172415,Poor,Beauty
2002-01,4.117647058823529,Average,Beauty
2002-02,4.227272727272728,Good,Beauty
2002-03,3.607142857142857,Poor,Beauty
2002-04,3.586206896551724,Poor,Beauty
2002-05,3.923076923076923,Poor,Beauty
2002-06,3.3617021276595747,Poor,Beauty
2002-07,3.1875,Poor,Beauty
2002-08,3.787234042553192,Poor,Beauty
2002-09,3.5641025641025643,Poor,Beauty
2002-10,3.843137254901961,Poor,Beauty
2002-11,3.695652173913044,Poor,Beauty
2002-12,3.677165354330709,Poor,Beauty
2003-01,3.8297872340425534,Poor,Beauty
2003-02,3.5538461538461537,Poor,Beauty
2003-03,3.7176470588235295,Poor,Beauty
2003-04,3.988372093023256,Fair,Beauty
2003-05,3.902173913043478,Poor,Beauty
2003-06,3.5145631067961167,Poor,Beauty
2003-07,3.68,Poor,Beauty
2003-08,3.7938144329896906,Poor,Beauty
2003-09,3.7176470588235295,Poor,Beauty
2003-10,3.7127659574468086,Poor,Beauty
2003-11,3.492063492063492,Poor,Beauty
2003-12,3.951111111111111,Fair,Beauty
2004-01,4.011070110701107,Fair,Beauty
2004-02,4.089108910891089,Average,Beauty
2004-03,3.898148148148149,Poor,Beauty
2004-04,3.811715481171548,Poor,Beauty
2004-05,4.202597402597402,Good,Beauty
2004-06,4.170418006430868,Good,Beauty
2004-07,4.003225806451613,Fair,Beauty
2004-08,4.008474576271187,Fair,Beauty
2004-09,3.83265306122449,Poor,Beauty
2004-10,4.092783505154639,Average,Beauty
2004-11,4.1477272727272725,Good,Beauty
2004-12,4.266355140186916,Excellent,Beauty
2005-01,3.875,Poor,Beauty
2005-02,4.286713286713287,Excellent,Beauty
2005-03,4.022675736961451,Fair,Beauty
2005-04,3.983213429256595,Fair,Beauty
2005-05,3.986910994764398,Fair,Beauty
2005-06,4.032520325203252,Fair,Beauty
2005-07,4.066666666666666,Average,Beauty
2005-08,4.101584342963653,Average,Beauty
2005-09,4.0852941176470585,Average,Beauty
2005-10,4.051086956521739,Average,Beauty
2005-11,4.020583190394511,Fair,Beauty
2005-12,3.9751184834123214,Fair,Beauty
2006-01,3.986562150055991,Fair,Beauty
2006-02,4.158197507190796,Good,Beauty
2006-03,4.02808988764045,Fair,Beauty
2006-04,3.995226730310263,Fair,Beauty
2006-05,3.897398843930636,Poor,Beauty
2006-06,4.059055118110236,Average,Beauty
2006-07,4.096187175043328,Average,Beauty
2006-08,4.081566068515498,Average,Beauty
2006-09,4.028657616892911,Fair,Beauty
2006-10,4.067238912732475,Average,Beauty
2006-11,4.072115384615385,Average,Beauty
2006-12,4.073441502988898,Average,Beauty
2007-01,4.226809251429993,Good,Beauty
2007-02,4.104906937394247,Average,Beauty
2007-03,4.144758735440932,Good,Beauty
2007-04,4.079320113314448,Average,Beauty
2007-05,4.195340501792114,Good,Beauty
2007-06,4.106099436186571,Average,Beauty
2007-07,4.1976157725813845,Good,Beauty
2007-08,4.111162149747359,Average,Beauty
2007-09,4.174444947893067,Good,Beauty
2007-10,4.122915674130538,Average,Beauty
2007-11,4.164797238999137,Good,Beauty
2007-12,4.1176657151918805,Average,Beauty
2008-01,4.169006622516556,Good,Beauty
2008-02,4.173443456162643,Good,Beauty
2008-03,4.128867732063924,Good,Beauty
2008-04,4.169288860918817,Good,Beauty
2008-05,4.145333333333333,Good,Beauty
2008-06,4.138607167004733,Good,Beauty
2008-07,4.123307828134196,Average,Beauty
2008-08,4.148425319613346,Good,Beauty
2008-09,4.128982843137255,Good,Beauty
2008-10,4.193962940824865,Good,Beauty
2008-11,4.165406427221172,Good,Beauty
2008-12,4.111138861138861,Average,Beauty
2009-01,4.160923821940771,Good,Beauty
2009-02,4.133100233100233,Good,Beauty
2009-03,4.128193533800588,Good,Beauty
2009-04,4.121259842519685,Average,Beauty
2009-05,4.127127547804161,Good,Beauty
2009-06,4.1458833806507975,Good,Beauty
2009-07,4.069281045751634,Average,Beauty
2009-08,4.087805973501011,Average,Beauty
2009-09,4.139247613700168,Good,Beauty
2009-10,4.092573330559601,Average,Beauty
2009-11,4.112361850184199,Average,Beauty
2009-12,4.103164139749506,Average,Beauty
2010-01,4.093564582382474,Average,Beauty
2010-02,4.149195784803106,Good,Beauty
2010-03,4.094432071269488,Average,Beauty
2010-04,4.052869619463506,Average,Beauty
2010-05,4.102302922940655,Average,Beauty
2010-06,4.0670140396584165,Average,Beauty
2010-07,4.0779765576804445,Average,Beauty
2010-08,4.06055863231399,Average,Beauty
2010-09,4.036627654963156,Fair,Beauty
2010-10,4.078278549644188,Average,Beauty
2010-11,4.052799659357037,Average,Beauty
2010-12,4.02996116145737,Fair,Beauty
2011-01,4.081744700320268,Average,Beauty
2011-02,4.038494149567577,Fair,Beauty
2011-03,4.0487787304560845,Fair,Beauty
2011-04,4.053502607118567,Average,Beauty
2011-05,4.000455235204856,Fair,Beauty
2011-06,4.0136862686118215,Fair,Beauty
2011-07,4.0209395973154365,Fair,Beauty
2011-08,4.051207430340558,Average,Beauty
2011-09,4.090011371117362,Average,Beauty
2011-10,4.065138367729831,Average,Beauty
2011-11,4.067432201319326,Average,Beauty
2011-12,4.09326301786393,Average,Beauty
2012-01,4.07437194262499,Average,Beauty
2012-02,4.060996055226824,Average,Beauty
2012-03,4.013613861386139,Fair,Beauty
2012-04,4.000048341873731,Fair,Beauty
2012-05,4.013371984290257,Fair,Beauty
2012-06,4.033308997992334,Fair,Beauty
2012-07,4.062885927851804,Average,Beauty
2012-08,4.076986527357713,Average,Beauty
2012-09,4.048364485981309,Fair,Beauty
2012-10,4.054117727396887,Average,Beauty
2012-11,4.125848632941487,Average,Beauty
2012-12,4.205357654200791,Good,Beauty
2013-01,4.218959374506013,Good,Beauty
2013-02,4.189155982133823,Good,Beauty
2013-03,4.177144562523519,Good,Beauty
2013-04,4.17769457650402,Good,Beauty
2013-05,4.164877120742228,Good,Beauty
2013-06,4.170527457698872,Good,Beauty
2013-07,4.1525625587211685,Good,Beauty
2013-08,4.147137183934047,Good,Beauty
2013-09,4.128976034858388,Good,Beauty
2013-10,4.142095485315824,Good,Beauty
2013-11,4.095068524245949,Average,Beauty
2013-12,4.1226954307509045,Average,Beauty
2014-01,4.157948884557071,Good,Beauty
2014-02,4.122687247487828,Average,Beauty
2014-03,4.134242628521826,Good,Beauty
2014-04,4.12795687778584,Good,Beauty
2014-05,4.139393431810806,Good,Beauty
2014-06,4.142956532260504,Good,Beauty
2014-07,4.218741665502483,Good,Beauty
2014-08,4.233989357104935,Good,Beauty
2014-09,4.226750902291461,Good,Beauty
2014-10,4.234381828776769,Good,Beauty
2014-11,4.238714149553765,Good,Beauty
2014-12,4.246842131749786,Excellent,Beauty
2015-01,4.266839530112061,Excellent,Beauty
2015-02,4.24307178177471,Excellent,Beauty
2015-03,4.24132168690261,Good,Beauty
2015-04,4.2312380811658175,Good,Beauty
2015-05,4.226856514548126,Good,Beauty
2015-06,4.230439516835996,Good,Beauty
2015-07,4.229389291361907,Good,Beauty
2015-08,4.226337235625121,Good,Beauty
