Time,Rating,Sentiment,Product
2006-08-08,4.0,Good,Digital_Video_Games
2008-09-01,1.0,Poor,Digital_Video_Games
2008-09-10,3.0,Poor,Digital_Video_Games
2008-12-24,1.0,Poor,Digital_Video_Games
2008-12-25,4.0,Good,Digital_Video_Games
2008-12-28,1.0,Poor,Digital_Video_Games
2009-01-28,5.0,Excellent,Digital_Video_Games
2009-02-03,4.0,Good,Digital_Video_Games
2009-02-04,4.090909090909091,Good,Digital_Video_Games
2009-02-05,4.125,Good,Digital_Video_Games
2009-02-06,4.111111111111111,Good,Digital_Video_Games
2009-02-07,4.0,Good,Digital_Video_Games
2009-02-08,3.333333333333333,Fair,Digital_Video_Games
2009-02-09,3.5,Fair,Digital_Video_Games
2009-02-10,3.6666666666666665,Fair,Digital_Video_Games
2009-02-11,3.25,Poor,Digital_Video_Games
2009-02-12,3.25,Poor,Digital_Video_Games
2009-02-13,3.5,Fair,Digital_Video_Games
2009-02-14,3.333333333333333,Fair,Digital_Video_Games
2009-02-15,2.333333333333333,Poor,Digital_Video_Games
2009-02-16,4.75,Excellent,Digital_Video_Games
2009-02-17,4.666666666666667,Excellent,Digital_Video_Games
2009-02-20,3.5,Fair,Digital_Video_Games
2009-02-21,4.8,Excellent,Digital_Video_Games
2009-02-23,3.6666666666666665,Fair,Digital_Video_Games
2009-02-24,5.0,Excellent,Digital_Video_Games
2009-02-25,5.0,Excellent,Digital_Video_Games
2009-02-26,3.5,Fair,Digital_Video_Games
2009-02-27,3.0,Poor,Digital_Video_Games
2009-02-28,3.5,Fair,Digital_Video_Games
2009-03-01,3.5,Fair,Digital_Video_Games
2009-03-02,3.6666666666666665,Fair,Digital_Video_Games
2009-03-03,5.0,Excellent,Digital_Video_Games
2009-03-04,3.8333333333333335,Average,Digital_Video_Games
2009-03-05,1.0,Poor,Digital_Video_Games
2009-03-06,3.0,Poor,Digital_Video_Games
2009-03-07,3.6666666666666665,Fair,Digital_Video_Games
2009-03-08,5.0,Excellent,Digital_Video_Games
2009-03-09,5.0,Excellent,Digital_Video_Games
2009-03-10,5.0,Excellent,Digital_Video_Games
2009-03-11,1.0,Poor,Digital_Video_Games
2009-03-12,5.0,Excellent,Digital_Video_Games
2009-03-13,5.0,Excellent,Digital_Video_Games
2009-03-14,3.25,Poor,Digital_Video_Games
2009-03-15,4.25,Good,Digital_Video_Games
2009-03-17,4.0,Good,Digital_Video_Games
2009-03-18,4.5,Excellent,Digital_Video_Games
2009-03-19,5.0,Excellent,Digital_Video_Games
2009-03-21,4.6,Excellent,Digital_Video_Games
2009-03-22,2.75,Poor,Digital_Video_Games
2009-03-23,4.25,Good,Digital_Video_Games
2009-03-24,2.5,Poor,Digital_Video_Games
2009-03-25,5.0,Excellent,Digital_Video_Games
2009-03-26,3.5,Fair,Digital_Video_Games
2009-03-27,3.0,Poor,Digital_Video_Games
2009-03-29,5.0,Excellent,Digital_Video_Games
2009-03-30,4.5,Excellent,Digital_Video_Games
2009-03-31,5.0,Excellent,Digital_Video_Games
2009-04-01,3.6666666666666665,Fair,Digital_Video_Games
2009-04-02,3.333333333333333,Fair,Digital_Video_Games
2009-04-03,5.0,Excellent,Digital_Video_Games
2009-04-04,4.0,Good,Digital_Video_Games
2009-04-05,4.5,Excellent,Digital_Video_Games
2009-04-07,5.0,Excellent,Digital_Video_Games
2009-04-08,4.806451612903226,Excellent,Digital_Video_Games
2009-04-09,4.0,Good,Digital_Video_Games
2009-04-10,4.8,Excellent,Digital_Video_Games
2009-04-11,3.6666666666666665,Fair,Digital_Video_Games
2009-04-12,4.333333333333333,Good,Digital_Video_Games
2009-04-13,4.666666666666667,Excellent,Digital_Video_Games
2009-04-14,4.5,Excellent,Digital_Video_Games
2009-04-15,5.0,Excellent,Digital_Video_Games
2009-04-16,4.1,Good,Digital_Video_Games
2009-04-17,3.5,Fair,Digital_Video_Games
2009-04-18,4.0,Good,Digital_Video_Games
2009-04-19,4.0,Good,Digital_Video_Games
2009-04-20,3.9166666666666665,Average,Digital_Video_Games
2009-04-21,3.8181818181818175,Average,Digital_Video_Games
2009-04-22,4.125,Good,Digital_Video_Games
2009-04-23,4.5,Excellent,Digital_Video_Games
2009-04-24,4.375,Good,Digital_Video_Games
2009-04-25,4.0,Good,Digital_Video_Games
2009-04-26,4.0,Good,Digital_Video_Games
2009-04-27,3.2,Poor,Digital_Video_Games
2009-04-28,4.333333333333333,Good,Digital_Video_Games
2009-04-29,4.5,Excellent,Digital_Video_Games
2009-04-30,3.6666666666666665,Fair,Digital_Video_Games
2009-05-01,3.1666666666666665,Poor,Digital_Video_Games
2009-05-02,3.6666666666666665,Fair,Digital_Video_Games
2009-05-03,3.6666666666666665,Fair,Digital_Video_Games
2009-05-04,4.2727272727272725,Good,Digital_Video_Games
2009-05-05,4.142857142857143,Good,Digital_Video_Games
2009-05-06,3.6,Fair,Digital_Video_Games
2009-05-07,4.833333333333333,Excellent,Digital_Video_Games
2009-05-08,3.5,Fair,Digital_Video_Games
2009-05-09,4.25,Good,Digital_Video_Games
2009-05-10,2.857142857142857,Poor,Digital_Video_Games
2009-05-11,4.333333333333333,Good,Digital_Video_Games
2009-05-12,3.909090909090909,Average,Digital_Video_Games
2009-05-13,2.6,Poor,Digital_Video_Games
2009-05-14,2.9,Poor,Digital_Video_Games
2009-05-15,3.0,Poor,Digital_Video_Games
2009-05-16,4.166666666666667,Good,Digital_Video_Games
2009-05-17,2.0,Poor,Digital_Video_Games
2009-05-18,4.2,Good,Digital_Video_Games
2009-05-19,3.7777777777777777,Average,Digital_Video_Games
2009-05-20,4.5,Excellent,Digital_Video_Games
2009-05-21,3.1666666666666665,Poor,Digital_Video_Games
2009-05-22,2.5,Poor,Digital_Video_Games
2009-05-23,4.444444444444445,Excellent,Digital_Video_Games
2009-05-24,2.0,Poor,Digital_Video_Games
2009-05-25,4.0,Good,Digital_Video_Games
2009-05-26,4.2727272727272725,Good,Digital_Video_Games
2009-05-27,4.4,Excellent,Digital_Video_Games
2009-05-28,3.8333333333333335,Average,Digital_Video_Games
2009-05-29,4.4,Excellent,Digital_Video_Games
2009-05-30,4.0,Good,Digital_Video_Games
