Time,Rating,Sentiment,Product
2001-12-22,4.0,Good,Mobile_Electronics
2002-01-06,5.0,Excellent,Mobile_Electronics
2002-02-19,5.0,Excellent,Mobile_Electronics
2002-03-05,5.0,Excellent,Mobile_Electronics
2002-04-03,5.0,Excellent,Mobile_Electronics
2002-06-04,3.0,Poor,Mobile_Electronics
2002-06-26,5.0,Excellent,Mobile_Electronics
2002-08-04,2.0,Poor,Mobile_Electronics
2002-08-26,5.0,Excellent,Mobile_Electronics
2002-08-27,5.0,Excellent,Mobile_Electronics
2002-09-08,5.0,Excellent,Mobile_Electronics
2002-09-21,1.0,Poor,Mobile_Electronics
2002-10-03,1.0,Poor,Mobile_Electronics
2002-10-06,5.0,Excellent,Mobile_Electronics
2002-10-23,4.0,Good,Mobile_Electronics
2002-10-27,4.0,Good,Mobile_Electronics
2002-11-03,1.0,Poor,Mobile_Electronics
2002-11-08,3.0,Poor,Mobile_Electronics
2002-11-17,1.0,Poor,Mobile_Electronics
2002-12-04,4.0,Good,Mobile_Electronics
2002-12-18,5.0,Excellent,Mobile_Electronics
2002-12-20,5.0,Excellent,Mobile_Electronics
2002-12-21,2.0,Poor,Mobile_Electronics
2002-12-24,1.0,Poor,Mobile_Electronics
2002-12-25,1.0,Poor,Mobile_Electronics
2002-12-30,5.0,Excellent,Mobile_Electronics
2003-01-03,3.0,Poor,Mobile_Electronics
2003-01-04,3.0,Poor,Mobile_Electronics
2003-01-06,4.0,Good,Mobile_Electronics
2003-01-11,2.0,Poor,Mobile_Electronics
2003-01-25,2.0,Poor,Mobile_Electronics
2003-02-11,1.0,Poor,Mobile_Electronics
2003-02-12,5.0,Excellent,Mobile_Electronics
2003-02-16,2.333333333333333,Poor,Mobile_Electronics
2003-02-17,1.0,Poor,Mobile_Electronics
2003-02-20,4.0,Good,Mobile_Electronics
2003-02-22,1.0,Poor,Mobile_Electronics
2003-02-25,1.0,Poor,Mobile_Electronics
2003-02-28,3.0,Poor,Mobile_Electronics
2003-03-23,1.0,Poor,Mobile_Electronics
2003-03-24,1.0,Poor,Mobile_Electronics
2003-04-12,1.0,Poor,Mobile_Electronics
2003-04-19,5.0,Excellent,Mobile_Electronics
2003-04-23,1.0,Poor,Mobile_Electronics
2003-05-09,2.0,Poor,Mobile_Electronics
2003-05-10,1.0,Poor,Mobile_Electronics
2003-05-24,1.0,Poor,Mobile_Electronics
2003-05-26,2.0,Poor,Mobile_Electronics
2003-05-30,2.0,Poor,Mobile_Electronics
2003-05-31,1.0,Poor,Mobile_Electronics
2003-06-13,4.0,Good,Mobile_Electronics
2003-06-18,1.5,Poor,Mobile_Electronics
2003-06-24,2.0,Poor,Mobile_Electronics
2003-06-25,4.0,Good,Mobile_Electronics
2003-06-30,3.0,Poor,Mobile_Electronics
2003-07-26,3.0,Poor,Mobile_Electronics
2003-07-28,5.0,Excellent,Mobile_Electronics
2003-07-31,1.0,Poor,Mobile_Electronics
2003-08-07,1.0,Poor,Mobile_Electronics
2003-08-17,5.0,Excellent,Mobile_Electronics
2003-08-24,2.0,Poor,Mobile_Electronics
2003-08-30,1.0,Poor,Mobile_Electronics
2003-09-01,5.0,Excellent,Mobile_Electronics
2003-09-10,1.0,Poor,Mobile_Electronics
2003-09-17,5.0,Excellent,Mobile_Electronics
2003-09-29,1.0,Poor,Mobile_Electronics
2003-10-04,5.0,Excellent,Mobile_Electronics
2003-10-07,3.0,Poor,Mobile_Electronics
2003-10-13,4.0,Good,Mobile_Electronics
2003-10-14,1.0,Poor,Mobile_Electronics
2003-10-23,1.0,Poor,Mobile_Electronics
2003-10-24,1.0,Poor,Mobile_Electronics
2003-11-01,2.0,Poor,Mobile_Electronics
2003-11-21,2.0,Poor,Mobile_Electronics
2003-12-03,1.0,Poor,Mobile_Electronics
2003-12-22,2.5,Poor,Mobile_Electronics
2003-12-24,1.0,Poor,Mobile_Electronics
2003-12-25,3.0,Poor,Mobile_Electronics
2003-12-27,2.0,Poor,Mobile_Electronics
2003-12-30,5.0,Excellent,Mobile_Electronics
2004-01-02,3.0,Poor,Mobile_Electronics
2004-01-10,4.0,Good,Mobile_Electronics
2004-01-14,1.0,Poor,Mobile_Electronics
2004-01-20,1.0,Poor,Mobile_Electronics
2004-02-03,1.0,Poor,Mobile_Electronics
2004-02-13,4.0,Good,Mobile_Electronics
2004-02-15,4.0,Good,Mobile_Electronics
2004-02-26,1.0,Poor,Mobile_Electronics
2004-03-09,1.0,Poor,Mobile_Electronics
2004-03-23,5.0,Excellent,Mobile_Electronics
2004-03-30,4.0,Good,Mobile_Electronics
2004-04-06,4.0,Good,Mobile_Electronics
2004-04-24,5.0,Excellent,Mobile_Electronics
2004-04-28,3.0,Poor,Mobile_Electronics
2004-04-29,4.0,Good,Mobile_Electronics
2004-04-30,5.0,Excellent,Mobile_Electronics
2004-05-08,5.0,Excellent,Mobile_Electronics
2004-05-18,1.0,Poor,Mobile_Electronics
2004-05-20,4.0,Good,Mobile_Electronics
2004-05-23,5.0,Excellent,Mobile_Electronics
2004-05-28,5.0,Excellent,Mobile_Electronics
2004-06-05,5.0,Excellent,Mobile_Electronics
2004-06-17,5.0,Excellent,Mobile_Electronics
2004-06-18,1.0,Poor,Mobile_Electronics
2004-06-24,5.0,Excellent,Mobile_Electronics
2004-06-27,1.0,Poor,Mobile_Electronics
2004-06-29,5.0,Excellent,Mobile_Electronics
2004-06-30,5.0,Excellent,Mobile_Electronics
2004-07-01,4.5,Excellent,Mobile_Electronics
2004-07-05,5.0,Excellent,Mobile_Electronics
2004-07-07,5.0,Excellent,Mobile_Electronics
2004-07-08,4.5,Excellent,Mobile_Electronics
2004-07-11,5.0,Excellent,Mobile_Electronics
2004-07-12,3.5,Fair,Mobile_Electronics
2004-07-16,3.0,Poor,Mobile_Electronics
2004-07-19,5.0,Excellent,Mobile_Electronics
2004-07-20,2.0,Poor,Mobile_Electronics
2004-07-26,5.0,Excellent,Mobile_Electronics
2004-07-27,5.0,Excellent,Mobile_Electronics
2004-07-30,4.0,Good,Mobile_Electronics
2004-08-02,5.0,Excellent,Mobile_Electronics
2004-08-21,5.0,Excellent,Mobile_Electronics
2004-08-26,5.0,Excellent,Mobile_Electronics
2004-09-02,4.0,Good,Mobile_Electronics
2004-09-03,5.0,Excellent,Mobile_Electronics
2004-09-04,5.0,Excellent,Mobile_Electronics
2004-09-06,4.0,Good,Mobile_Electronics
2004-09-07,5.0,Excellent,Mobile_Electronics
2004-09-08,5.0,Excellent,Mobile_Electronics
2004-09-09,4.0,Good,Mobile_Electronics
2004-09-14,5.0,Excellent,Mobile_Electronics
2004-09-16,4.0,Good,Mobile_Electronics
2004-09-17,5.0,Excellent,Mobile_Electronics
2004-09-23,5.0,Excellent,Mobile_Electronics
2004-09-26,3.0,Poor,Mobile_Electronics
2004-09-28,3.0,Poor,Mobile_Electronics
2004-09-29,3.0,Poor,Mobile_Electronics
2004-09-30,2.0,Poor,Mobile_Electronics
2004-10-03,1.0,Poor,Mobile_Electronics
2004-10-04,4.0,Good,Mobile_Electronics
2004-10-05,5.0,Excellent,Mobile_Electronics
2004-10-06,5.0,Excellent,Mobile_Electronics
2004-10-17,3.0,Poor,Mobile_Electronics
2004-10-20,5.0,Excellent,Mobile_Electronics
2004-10-21,5.0,Excellent,Mobile_Electronics
2004-10-25,5.0,Excellent,Mobile_Electronics
2004-10-26,4.0,Good,Mobile_Electronics
2004-10-29,1.0,Poor,Mobile_Electronics
2004-10-30,1.0,Poor,Mobile_Electronics
2004-11-02,4.0,Good,Mobile_Electronics
2004-11-04,5.0,Excellent,Mobile_Electronics
2004-11-05,3.0,Poor,Mobile_Electronics
2004-11-08,4.0,Good,Mobile_Electronics
2004-11-15,1.0,Poor,Mobile_Electronics
2004-11-17,3.0,Poor,Mobile_Electronics
2004-11-19,3.0,Poor,Mobile_Electronics
2004-11-22,4.0,Good,Mobile_Electronics
2004-11-23,2.0,Poor,Mobile_Electronics
2004-11-24,5.0,Excellent,Mobile_Electronics
2004-11-27,5.0,Excellent,Mobile_Electronics
2004-11-29,1.0,Poor,Mobile_Electronics
2004-11-30,4.0,Good,Mobile_Electronics
2004-12-02,4.0,Good,Mobile_Electronics
2004-12-03,2.0,Poor,Mobile_Electronics
2004-12-09,4.5,Excellent,Mobile_Electronics
2004-12-10,1.0,Poor,Mobile_Electronics
2004-12-11,5.0,Excellent,Mobile_Electronics
2004-12-15,3.0,Poor,Mobile_Electronics
2004-12-17,4.0,Good,Mobile_Electronics
2004-12-20,3.0,Poor,Mobile_Electronics
2004-12-23,4.0,Good,Mobile_Electronics
2004-12-24,4.0,Good,Mobile_Electronics
2004-12-25,5.0,Excellent,Mobile_Electronics
2004-12-26,5.0,Excellent,Mobile_Electronics
2004-12-28,4.0,Good,Mobile_Electronics
2004-12-30,1.0,Poor,Mobile_Electronics
2004-12-31,1.0,Poor,Mobile_Electronics
2005-01-01,1.0,Poor,Mobile_Electronics
2005-01-02,3.333333333333333,Fair,Mobile_Electronics
2005-01-04,5.0,Excellent,Mobile_Electronics
2005-01-05,2.0,Poor,Mobile_Electronics
2005-01-09,3.0,Poor,Mobile_Electronics
2005-01-12,3.5,Fair,Mobile_Electronics
2005-01-16,2.0,Poor,Mobile_Electronics
2005-01-20,1.0,Poor,Mobile_Electronics
2005-01-25,1.0,Poor,Mobile_Electronics
2005-01-28,3.0,Poor,Mobile_Electronics
2005-01-29,1.0,Poor,Mobile_Electronics
2005-02-01,1.0,Poor,Mobile_Electronics
2005-02-02,3.0,Poor,Mobile_Electronics
2005-02-10,3.0,Poor,Mobile_Electronics
2005-02-11,1.0,Poor,Mobile_Electronics
2005-02-14,4.0,Good,Mobile_Electronics
2005-02-15,1.0,Poor,Mobile_Electronics
2005-02-18,1.5,Poor,Mobile_Electronics
2005-02-20,3.25,Fair,Mobile_Electronics
2005-02-22,1.5,Poor,Mobile_Electronics
2005-02-23,5.0,Excellent,Mobile_Electronics
2005-03-02,5.0,Excellent,Mobile_Electronics
2005-03-03,2.0,Poor,Mobile_Electronics
2005-03-07,1.0,Poor,Mobile_Electronics
2005-03-13,3.0,Poor,Mobile_Electronics
2005-03-14,5.0,Excellent,Mobile_Electronics
2005-03-16,5.0,Excellent,Mobile_Electronics
2005-03-19,1.0,Poor,Mobile_Electronics
2005-03-23,4.0,Good,Mobile_Electronics
2005-03-26,4.0,Good,Mobile_Electronics
2005-04-05,4.0,Good,Mobile_Electronics
2005-04-09,1.0,Poor,Mobile_Electronics
2005-04-12,1.0,Poor,Mobile_Electronics
2005-04-13,4.0,Good,Mobile_Electronics
2005-04-18,5.0,Excellent,Mobile_Electronics
2005-04-19,2.0,Poor,Mobile_Electronics
2005-04-22,1.0,Poor,Mobile_Electronics
2005-04-23,3.0,Poor,Mobile_Electronics
2005-04-25,1.5,Poor,Mobile_Electronics
