Time,Rating,Sentiment,Product
1997-10,4.0,Fair,Sports
1998-04,2.0,Poor,Sports
1999-02,5.0,Excellent,Sports
1999-04,3.0,Poor,Sports
1999-07,4.0,Fair,Sports
1999-09,4.0,Fair,Sports
1999-10,5.0,Excellent,Sports
1999-11,4.478260869565218,Excellent,Sports
1999-12,4.625,Excellent,Sports
2000-01,4.416666666666667,Excellent,Sports
2000-02,4.428571428571429,Excellent,Sports
2000-03,4.363636363636363,Excellent,Sports
2000-04,4.833333333333333,Excellent,Sports
2000-05,3.3,Poor,Sports
2000-06,4.2631578947368425,Excellent,Sports
2000-07,4.666666666666667,Excellent,Sports
2000-08,4.25,Excellent,Sports
2000-09,4.0,Fair,Sports
2000-10,4.066666666666666,Average,Sports
2000-11,4.7,Excellent,Sports
2000-12,3.9375,Fair,Sports
2001-01,4.733333333333333,Excellent,Sports
2001-02,3.75,Poor,Sports
2001-03,3.888888888888889,Fair,Sports
2001-04,3.4,Poor,Sports
2001-05,4.142857142857143,Good,Sports
2001-06,3.8461538461538463,Poor,Sports
2001-07,4.111111111111111,Good,Sports
2001-08,4.583333333333333,Excellent,Sports
2001-09,4.769230769230769,Excellent,Sports
2001-10,4.428571428571429,Excellent,Sports
2001-11,4.304347826086956,Excellent,Sports
2001-12,3.733333333333333,Poor,Sports
2002-01,4.1,Good,Sports
2002-02,4.071428571428571,Average,Sports
2002-03,4.0,Fair,Sports
2002-04,3.1818181818181817,Poor,Sports
2002-05,3.933333333333333,Fair,Sports
2002-06,3.611111111111111,Poor,Sports
2002-07,4.285714285714286,Excellent,Sports
2002-08,4.176470588235294,Good,Sports
2002-09,4.222222222222222,Good,Sports
2002-10,3.736842105263158,Poor,Sports
2002-11,3.7916666666666665,Poor,Sports
2002-12,4.2105263157894735,Good,Sports
2003-01,3.804347826086957,Poor,Sports
2003-02,4.185185185185185,Good,Sports
2003-03,3.628571428571429,Poor,Sports
2003-04,4.027777777777778,Average,Sports
2003-05,3.5365853658536586,Poor,Sports
2003-06,4.257142857142857,Excellent,Sports
2003-07,3.94,Fair,Sports
2003-08,3.740740740740741,Poor,Sports
2003-09,4.222222222222222,Good,Sports
2003-10,3.865546218487395,Fair,Sports
2003-11,3.7868852459016393,Poor,Sports
2003-12,3.935672514619883,Fair,Sports
2004-01,3.5819209039548023,Poor,Sports
2004-02,4.007352941176471,Average,Sports
2004-03,3.636986301369863,Poor,Sports
2004-04,3.8779342723004695,Fair,Sports
2004-05,4.0,Fair,Sports
2004-06,3.911504424778761,Fair,Sports
2004-07,3.8683127572016462,Fair,Sports
2004-08,3.788288288288289,Poor,Sports
2004-09,3.8353658536585367,Poor,Sports
2004-10,3.853846153846154,Poor,Sports
2004-11,3.652582159624413,Poor,Sports
2004-12,3.44488188976378,Poor,Sports
2005-01,3.4963503649635035,Poor,Sports
2005-02,3.537444933920705,Poor,Sports
2005-03,3.814393939393939,Poor,Sports
2005-04,3.787878787878788,Poor,Sports
2005-05,3.683206106870229,Poor,Sports
2005-06,3.571942446043165,Poor,Sports
2005-07,3.7552631578947366,Poor,Sports
2005-08,3.8239130434782607,Poor,Sports
2005-09,3.753225806451613,Poor,Sports
2005-10,3.713426853707415,Poor,Sports
2005-11,3.741092636579572,Poor,Sports
2005-12,3.51138353765324,Poor,Sports
2006-01,3.770919067215364,Poor,Sports
2006-02,3.914053426248548,Fair,Sports
2006-03,3.9838403041825097,Fair,Sports
2006-04,3.618181818181818,Poor,Sports
2006-05,3.66110183639399,Poor,Sports
2006-06,3.8525345622119818,Poor,Sports
2006-07,3.9769307923771313,Fair,Sports
