Time,Rating
2000-10,5.0
2000-11,4.636363636363637
2000-12,3.619047619047619
2001-01,3.6818181818181817
2001-02,4.0
2001-03,4.75
2001-04,3.7333333333333334
2001-05,4.055555555555555
2001-06,3.5555555555555554
2001-07,3.210526315789474
2001-08,3.1875
2001-09,3.774193548387097
2001-10,3.869565217391304
2001-11,3.935483870967742
2001-12,3.8620689655172415
2002-01,4.117647058823529
2002-02,4.2272727272727275
2002-03,3.607142857142857
2002-04,3.586206896551724
2002-05,3.923076923076923
2002-06,3.3617021276595747
2002-07,3.1875
2002-08,3.7872340425531914
2002-09,3.5641025641025643
2002-10,3.843137254901961
2002-11,3.6956521739130435
2002-12,3.677165354330709
2003-01,3.8297872340425534
2003-02,3.5538461538461537
2003-03,3.7176470588235295
2003-04,3.988372093023256
2003-05,3.902173913043478
2003-06,3.5145631067961167
2003-07,3.68
2003-08,3.7938144329896906
2003-09,3.7176470588235295
2003-10,3.7127659574468086
2003-11,3.492063492063492
2003-12,3.951111111111111
2004-01,4.011070110701107
2004-02,4.089108910891089
2004-03,3.8981481481481484
2004-04,3.811715481171548
2004-05,4.202597402597402
2004-06,4.170418006430868
2004-07,4.003225806451613
2004-08,4.008474576271187
2004-09,3.83265306122449
2004-10,4.092783505154639
2004-11,4.1477272727272725
2004-12,4.266355140186916
2005-01,3.875
2005-02,4.286713286713287
2005-03,4.022675736961451
2005-04,3.983213429256595
2005-05,3.986910994764398
2005-06,4.032520325203252
2005-07,4.066666666666666
2005-08,4.101584342963653
2005-09,4.0852941176470585
2005-10,4.051086956521739
2005-11,4.020583190394511
2005-12,3.9751184834123223
2006-01,3.986562150055991
2006-02,4.1581975071907955
2006-03,4.02808988764045
2006-04,3.9952267303102627
2006-05,3.897398843930636
2006-06,4.059055118110236
2006-07,4.096187175043328
2006-08,4.081566068515498
2006-09,4.028657616892911
2006-10,4.067238912732475
2006-11,4.072115384615385
2006-12,4.073441502988898
2007-01,4.226809251429993
2007-02,4.104906937394247
2007-03,4.144758735440932
2007-04,4.079320113314448
2007-05,4.195340501792114
2007-06,4.106099436186571
2007-07,4.1976157725813845
2007-08,4.111162149747359
2007-09,4.174444947893067
2007-10,4.122915674130538
2007-11,4.164797238999137
2007-12,4.1176657151918805
2008-01,4.169006622516556
2008-02,4.173443456162643
2008-03,4.128867732063924
2008-04,4.169288860918817
2008-05,4.145333333333333
2008-06,4.138607167004733
2008-07,4.123307828134196
2008-08,4.148425319613346
2008-09,4.128982843137255
2008-10,4.193962940824865
2008-11,4.165406427221172
2008-12,4.111138861138861
2009-01,4.160923821940771
2009-02,4.133100233100233
2009-03,4.128193533800588
2009-04,4.121259842519685
2009-05,4.127127547804161
2009-06,4.1458833806507975
2009-07,4.069281045751634
2009-08,4.087805973501011
2009-09,4.139247613700168
2009-10,4.092573330559601
2009-11,4.112361850184199
2009-12,4.103164139749506
2010-01,4.093564582382474
2010-02,4.149195784803106
2010-03,4.0944320712694875
2010-04,4.052869619463506
2010-05,4.102302922940655
2010-06,4.0670140396584165
2010-07,4.0779765576804445
2010-08,4.06055863231399
2010-09,4.036627654963156
2010-10,4.078278549644188
2010-11,4.052799659357037
2010-12,4.02996116145737
2011-01,4.081744700320268
2011-02,4.038494149567577
2011-03,4.0487787304560845
2011-04,4.053502607118567
2011-05,4.000455235204856
2011-06,4.0136862686118215
2011-07,4.0209395973154365
2011-08,4.051207430340558
2011-09,4.090011371117362
2011-10,4.065138367729831
2011-11,4.067432201319326
2011-12,4.09326301786393
2012-01,4.07437194262499
2012-02,4.060996055226824
2012-03,4.013613861386139
2012-04,4.000048341873731
2012-05,4.013371984290257
2012-06,4.033308997992334
2012-07,4.062885927851804
2012-08,4.076986527357713
2012-09,4.048364485981309
2012-10,4.0541177273968865
2012-11,4.125848632941487
2012-12,4.205357654200791
2013-01,4.218959374506013
2013-02,4.189155982133823
2013-03,4.177144562523519
2013-04,4.17769457650402
2013-05,4.1648771207422275
2013-06,4.170527457698872
2013-07,4.1525625587211685
2013-08,4.147137183934047
2013-09,4.128976034858388
2013-10,4.142095485315824
2013-11,4.095068524245949
2013-12,4.1226954307509045
2014-01,4.157948884557071
2014-02,4.1226872474878276
2014-03,4.134242628521826
2014-04,4.12795687778584
2014-05,4.139393431810806
2014-06,4.142956532260504
2014-07,4.218741665502483
2014-08,4.233989357104935
2014-09,4.226750902291461
2014-10,4.234381828776769
2014-11,4.238714149553765
2014-12,4.246842131749786
2015-01,4.266839530112061
2015-02,4.24307178177471
2015-03,4.24132168690261
2015-04,4.2312380811658175
2015-05,4.226856514548126
2015-06,4.230439516835996
2015-07,4.229389291361907
2015-08,4.226337235625121
