Time,Rating
1999-08,5.0
1999-10,5.0
2000-02,5.0
2000-05,1.0
2000-06,4.0
2000-08,5.0
2000-09,5.0
2001-03,5.0
2001-04,5.0
2001-06,5.0
2001-07,4.0
2001-09,5.0
2001-10,5.0
2001-11,4.0
2002-02,5.0
2002-04,5.0
2002-05,1.0
2003-02,5.0
2003-07,5.0
2004-01,3.0
2004-02,4.666666666666667
2004-04,5.0
2004-06,4.0
2004-08,4.5
2004-11,5.0
2004-12,5.0
2005-01,5.0
2005-03,4.5
2005-04,5.0
2005-05,1.0
2005-07,2.0
2005-08,2.6666666666666665
2005-09,4.0
2005-10,4.0
2005-11,5.0
2005-12,5.0
2006-01,3.375
2006-02,4.5
2006-05,5.0
2006-06,4.2
2006-07,4.0
2006-08,4.444444444444445
2006-09,4.0
2006-11,4.0
2006-12,1.0
2007-01,4.0
2007-02,3.6666666666666665
2007-03,4.333333333333333
2007-04,4.6
2007-05,5.0
2007-06,4.2
2007-07,5.0
2007-08,3.8
2007-09,3.0
2007-10,4.285714285714286
2007-11,3.9029850746268657
2007-12,3.9456869009584663
2008-01,3.860091743119266
2008-02,3.9941972920696327
2008-03,4.023391812865497
2008-04,3.9335038363171355
2008-05,4.065292096219931
2008-06,3.8145539906103285
2008-07,4.011727078891258
2008-08,3.9078674948240164
2008-09,3.969173859432799
2008-10,3.9249394673123486
2008-11,4.0184287099903
2008-12,3.840866290018832
2009-01,3.789348171701113
2009-02,3.953998584571833
2009-03,3.773388773388773
2009-04,3.776061776061776
2009-05,3.833211411850768
2009-06,3.783512296501559
2009-07,3.713657876943881
2009-08,3.719490626105412
2009-09,3.7537196554424432
2009-10,3.7813837375178316
2009-11,3.74776324845148
2009-12,3.790518739141226
2010-01,3.8367711547831735
2010-02,3.827284333394127
2010-03,4.042869901756475
2010-04,3.998851564743038
2010-05,3.868816870832687
2010-06,3.9116169080697607
2010-07,3.8823746312684366
2010-08,3.885997666277713
2010-09,3.8372564477981754
2010-10,3.86640905327077
2010-11,3.316376985316152
2010-12,3.917156755971829
2011-01,3.935354792815223
2011-02,3.9177842865217616
2011-03,3.970305121685434
2011-04,4.036980373300695
2011-05,4.0271125350420505
2011-06,4.03028880866426
2011-07,4.064730988101397
2011-08,4.07405235214224
2011-09,4.10438256585864
2011-10,4.115935981879415
2011-11,4.104128521646683
2011-12,4.121329601761791
2012-01,4.095407348899969
2012-02,4.1297004461440405
2012-03,4.1523794870580994
2012-04,4.153414625124835
2012-05,4.184071072319202
2012-06,4.177114982909229
2012-07,4.181906246520432
2012-08,4.187704415902648
2012-09,4.224272940162508
2012-10,4.248671841919548
2012-11,4.2620714012127365
2012-12,4.268745395727235
2013-01,4.280322187664393
2013-02,4.283084266630684
2013-03,4.303672099220992
2013-04,4.29996797787356
2013-05,4.288773913411247
2013-06,4.2895258311645055
2013-07,4.297723445031651
2013-08,4.300039156222818
2013-09,4.314280040848746
