Time,Rating
2000-03,5.0
2000-06,4.0
2000-07,5.0
2000-10,5.0
2000-11,5.0
2000-12,5.0
2001-01,5.0
2001-02,4.666666666666667
2001-03,5.0
2001-06,3.6666666666666665
2001-07,5.0
2001-08,5.0
2001-09,4.666666666666667
2001-10,3.6666666666666665
2001-11,4.0
2001-12,4.1
2002-01,3.5
2002-02,4.25
2002-05,3.0
2002-06,4.0
2002-07,5.0
2002-08,4.5
2002-09,3.6666666666666665
2002-10,4.0
2002-11,4.416666666666667
2002-12,3.933333333333333
2003-01,4.064516129032258
2003-02,4.1
2003-03,3.909090909090909
2003-04,3.7209302325581395
2003-05,4.333333333333333
2003-06,3.5952380952380953
2003-07,4.339622641509434
2003-08,4.014084507042254
2003-09,3.763888888888889
2003-10,4.098765432098766
2003-11,3.7125
2003-12,3.4358974358974357
2004-01,3.6792452830188678
2004-02,3.74025974025974
2004-03,3.245398773006135
2004-04,3.108433734939759
2004-05,3.6166666666666667
2004-06,3.4743589743589745
2004-07,3.5098039215686274
2004-08,3.6736842105263157
2004-09,3.6666666666666665
2004-10,3.5714285714285716
2004-11,4.08
2004-12,3.3513513513513513
2005-01,3.9411764705882355
2005-02,3.717391304347826
2005-03,3.7333333333333334
2005-04,3.6333333333333333
2005-05,4.225806451612903
2005-06,3.5555555555555554
2005-07,3.6666666666666665
2005-08,4.09433962264151
2005-09,3.9183673469387754
2005-10,3.6470588235294117
2005-11,3.6333333333333333
2005-12,3.8125
2006-01,3.4523809523809526
2006-02,3.576923076923077
2006-03,3.9594594594594597
2006-04,3.6551724137931036
2006-05,3.2857142857142856
2006-06,3.861111111111111
2006-07,3.8793103448275863
2006-08,3.9411764705882355
2006-09,3.533333333333333
2006-10,4.173076923076923
2006-11,4.086538461538462
2006-12,3.518987341772152
2007-01,3.9788359788359786
2007-02,3.7839506172839505
2007-03,4.085365853658536
2007-04,3.978102189781022
2007-05,4.07981220657277
2007-06,4.011363636363637
2007-07,3.7537688442211055
2007-08,3.7260273972602738
2007-09,3.8756476683937824
2007-10,3.669811320754717
2007-11,3.8638297872340424
2007-12,3.84180790960452
2008-01,3.8914027149321266
2008-02,3.7796610169491527
2008-03,3.7363344051446945
2008-04,3.8379446640316206
2008-05,3.9451476793248945
2008-06,3.793357933579336
2008-07,3.990415335463259
2008-08,3.8072289156626504
2008-09,3.696319018404908
2008-10,3.927536231884058
2008-11,3.780160857908847
2008-12,3.720149253731343
2009-01,3.9791376912378302
2009-02,3.925124792013311
2009-03,3.843220338983051
2009-04,3.799097065462754
2009-05,3.8639455782312924
2009-06,3.8295218295218296
2009-07,3.9064039408866993
2009-08,3.7484909456740443
2009-09,3.9097978227060652
2009-10,3.9008264462809916
2009-11,3.820299500831947
2009-12,3.850840336134454
2010-01,3.8867120954003407
2010-02,4.065006915629322
2010-03,3.887230514096186
2010-04,4.064550264550265
2010-05,3.9518599562363237
2010-06,3.9392712550607287
2010-07,4.004385964912281
2010-08,3.8561046511627906
2010-09,3.891385767790262
2010-10,4.001890359168242
2010-11,3.936133486766398
2010-12,3.8614384396586754
2011-01,3.9136863823933976
2011-02,3.9318181818181817
2011-03,3.9286536248561563
2011-04,3.9754244861483468
2011-05,3.9421675774134792
2011-06,3.9024604569420034
2011-07,3.9299287410926365
2011-08,3.9432918395574
2011-09,3.9351351351351354
2011-10,3.953577106518283
2011-11,3.93536503683858
2011-12,3.906317611423626
2012-01,3.9872839260878203
2012-02,3.9616645649432534
2012-03,3.970130201684963
2012-04,3.999429386590585
2012-05,3.9104054437198754
2012-06,3.874044721200113
2012-07,3.9371841155234657
2012-08,3.9195294117647057
2012-09,3.8897532785063347
2012-10,3.942632386799693
2012-11,4.001352163461538
2012-12,4.072658481970504
2013-01,4.069419119562386
2013-02,4.083113350931925
2013-03,4.086045103677917
2013-04,4.090258855585831
2013-05,4.103816662358922
2013-06,4.0549843540455965
2013-07,4.022534291312867
2013-08,4.036993967584854
2013-09,3.94524801830514
2013-10,4.054995956179693
2013-11,4.000892060660125
2013-12,4.013713379044597
2014-01,4.078549988455322
2014-02,4.063995837669094
2014-03,4.090438183836355
2014-04,4.079785536477948
2014-05,4.078222949032434
2014-06,4.0647074156131895
2014-07,4.133419171513564
2014-08,4.136563153792509
2014-09,4.123895295008838
2014-10,4.118544941723008
2014-11,4.1284333347528
2014-12,4.123506609049314
2015-01,4.147081099976695
2015-02,4.169894257961392
2015-03,4.168882490755639
2015-04,4.165260341634081
2015-05,4.161183141319658
2015-06,4.161238128737249
2015-07,4.151414733622228
2015-08,4.139907026640444
