Time,Rating
1999-06,3.4444444444444446
1999-07,3.642857142857143
1999-08,3.9574468085106385
1999-09,4.0625
1999-10,4.054347826086956
1999-11,3.984848484848485
1999-12,3.878787878787879
2000-01,3.8877551020408165
2000-02,3.87192118226601
2000-03,3.8266129032258065
2000-04,3.8544061302681993
2000-05,3.9679300291545188
2000-06,4.113636363636363
2000-07,4.094713656387666
2000-08,3.955263157894737
2000-09,3.857142857142857
2000-10,3.982300884955752
2000-11,4.005208333333333
2000-12,3.8993055555555554
2001-01,3.765957446808511
2001-02,3.8076923076923075
2001-03,3.744360902255639
2001-04,3.8588235294117648
2001-05,3.6544117647058822
2001-06,3.7829099307159355
2001-07,3.696759259259259
2001-08,3.701793721973094
2001-09,3.7590673575129534
2001-10,3.8955916473317864
2001-11,3.7213403880070546
2001-12,3.6530612244897958
2002-01,3.507751937984496
2002-02,3.5026833631484795
2002-03,3.6213235294117645
2002-04,3.540642722117202
2002-05,3.6372549019607843
2002-06,3.6915520628683693
2002-07,3.646153846153846
2002-08,3.697624190064795
2002-09,3.7689161554192228
2002-10,3.6153846153846154
2002-11,3.7182705718270572
2002-12,3.5812562313060816
2003-01,3.527001862197393
2003-02,3.6519823788546257
2003-03,3.5548780487804876
2003-04,3.6808510638297873
2003-05,3.7169540229885056
2003-06,3.753824756606398
2003-07,3.7156208277703606
2003-08,3.6825192802056557
2003-09,3.57703081232493
2003-10,3.502551020408163
2003-11,3.438722966014418
2003-12,3.626854599406528
2004-01,3.459053343350864
2004-02,3.422836752899197
2004-03,3.500452488687783
2004-04,3.5335892514395395
2004-05,3.539313399778516
2004-06,3.580844490216272
2004-07,3.4717514124293785
2004-08,3.518957345971564
2004-09,3.5977011494252875
2004-10,3.564516129032258
2004-11,3.596842105263158
2004-12,3.5795306388526726
2005-01,3.6147492625368733
2005-02,3.612289685442575
2005-03,3.6357039187227866
2005-04,3.5953757225433525
2005-05,3.571556350626118
2005-06,3.502948609941028
2005-07,3.660598179453836
2005-08,3.7883799830364717
2005-09,3.805643879173291
2005-10,3.692197906755471
2005-11,3.5417515274949083
2005-12,3.4700696055684457
2006-01,3.581513828238719
2006-02,3.7285765507350304
2006-03,3.7881619937694704
2006-04,3.5767790262172285
2006-05,3.591123066577001
2006-06,3.549272116461366
2006-07,3.834335086401202
2006-08,3.796688741721854
2006-09,3.5388535031847135
2006-10,3.526086956521739
2006-11,3.870856011875309
2006-12,3.606190622126877
2007-01,4.000093580385551
2007-02,3.925356750823271
2007-03,3.9801440871551574
2007-04,3.8600973236009732
2007-05,4.018867924528302
2007-06,3.904535274356103
2007-07,3.9358139534883723
2007-08,3.939300166626994
2007-09,3.8896568160152527
2007-10,3.9410150891632374
2007-11,3.8758833922261484
2007-12,3.874061843290303
2008-01,3.973280613467529
2008-02,3.995305164319249
2008-03,3.9083495834071975
2008-04,3.946669060872688
2008-05,3.94179590273789
2008-06,3.952061182615184
2008-07,3.9597879729482726
2008-08,3.886032886032886
2008-09,3.8990946812523575
2008-10,3.930172730613745
2008-11,3.8857509627727858
2008-12,3.8594915897306183
2009-01,4.003446447507954
2009-02,4.0085048687292
2009-03,3.9573018080667595
2009-04,3.934522069570301
2009-05,3.8916679222540305
2009-06,3.8988965105875337
2009-07,3.8436904967976457
2009-08,3.834483865789051
2009-09,3.9325814536340853
2009-10,3.9069639416460227
2009-11,3.9075328265376643
2009-12,3.8625868410298323
2010-01,3.8916224620449973
2010-02,3.9611825192802055
2010-03,3.9510731359983726
2010-04,3.9364556366203813
2010-05,3.884102690693656
2010-06,3.8975210835675953
2010-07,3.9069062567655335
2010-08,3.8853593972714315
2010-09,3.8529547340278416
2010-10,3.863324640200908
2010-11,3.890543148607665
2010-12,3.8565248272744883
2011-01,3.9117927973481654
2011-02,3.885033323674297
2011-03,3.893678362984319
2011-04,3.894921725849561
2011-05,3.861970217640321
2011-06,3.8616508752208127
2011-07,3.852745970388739
2011-08,3.9051075447825796
2011-09,3.9593423400458834
2011-10,3.919930318085038
2011-11,3.9811234817813763
2011-12,3.9442485306465156
2012-01,3.968676335450877
2012-02,3.9779503753127607
2012-03,3.9324458683163943
2012-04,3.9084230525649146
2012-05,3.8976102826480314
2012-06,3.9111341210866124
2012-07,3.9353597537514426
2012-08,3.9362410611932965
2012-09,3.9231631182967823
2012-10,3.959441233140655
2012-11,4.013495816660604
2012-12,4.1037659816097
2013-01,4.124606337168198
2013-02,4.108470791463903
2013-03,4.11316309789239
2013-04,4.089161721246486
2013-05,4.070618800188947
2013-06,4.050955884162095
2013-07,4.065614253733066
2013-08,4.051848722680481
2013-09,4.011644462524154
2013-10,4.023645635619383
2013-11,3.9819525775175193
2013-12,4.0088966519205345
2014-01,4.060248128226613
2014-02,4.030337018640175
2014-03,4.026329628720681
2014-04,4.01884417008488
2014-05,4.032278710558317
2014-06,4.015512557290695
2014-07,4.1179935782367965
2014-08,4.115663976522377
2014-09,4.116495084758882
2014-10,4.114213393637251
2014-11,4.10802241461868
2014-12,4.120238705767169
2015-01,4.152181177217516
2015-02,4.117959279194945
2015-03,4.115584882359989
2015-04,4.102303165911853
2015-05,4.100213771377137
2015-06,4.092938681784721
2015-07,4.085209650783422
2015-08,4.093939128146654
