Time,Rating
1995-06-24,4.5
1995-07-07,4.0
1995-07-18,5.0
1995-07-19,4.5
1995-07-22,4.75
1995-07-23,4.666666666666667
1995-07-24,4.6
1995-07-25,4.666666666666667
1995-07-26,5.0
1995-08-03,5.0
1995-08-04,5.0
1995-08-07,5.0
1995-08-08,5.0
1995-08-09,4.666666666666667
1995-08-12,5.0
1995-08-13,4.5
1995-08-15,5.0
1995-08-17,4.0
1995-08-18,5.0
1995-08-25,5.0
1995-08-29,5.0
1995-08-30,5.0
1995-08-31,5.0
1995-09-01,5.0
1995-09-03,5.0
1995-09-04,5.0
1995-09-07,5.0
1995-09-09,5.0
1995-09-11,5.0
1995-09-12,4.75
1995-09-14,4.0
1995-09-21,5.0
1995-09-22,5.0
1995-09-25,4.5
1995-09-27,5.0
1995-09-29,5.0
1995-09-30,4.666666666666667
1995-10-03,5.0
1995-10-05,5.0
1995-10-06,5.0
1995-10-10,5.0
1995-10-11,5.0
1995-10-12,5.0
1995-10-14,4.5
1995-10-15,3.0
1995-10-16,5.0
1995-10-17,5.0
1995-10-18,2.6666666666666665
1995-10-19,5.0
1995-10-20,5.0
1995-10-21,5.0
1995-10-22,4.25
1995-10-23,4.666666666666667
1995-10-24,4.75
1995-10-25,5.0
1995-10-26,5.0
1995-10-27,1.0
1995-10-28,5.0
1995-10-29,5.0
1995-10-30,5.0
1995-10-31,4.5
1995-11-02,4.75
1995-11-03,4.5
1995-11-04,4.0
1995-11-07,5.0
1995-11-08,5.0
1995-11-09,5.0
1995-11-11,5.0
1995-11-12,5.0
1995-11-13,3.5
1995-11-15,5.0
1995-11-16,5.0
1995-11-18,5.0
1995-11-19,4.5
1995-11-20,4.0
1995-11-21,5.0
1995-11-22,3.6666666666666665
1995-11-24,5.0
1995-11-25,5.0
1995-11-26,4.5
1995-11-27,4.666666666666667
1995-11-28,3.5
1995-11-29,5.0
1995-11-30,5.0
1995-12-01,5.0
1995-12-03,4.5
1995-12-06,5.0
1995-12-08,5.0
1995-12-09,5.0
1995-12-10,3.8
1995-12-11,5.0
1995-12-13,5.0
1995-12-14,4.6
1995-12-18,4.0
1995-12-19,5.0
1995-12-21,3.0
1995-12-22,5.0
1995-12-24,5.0
1995-12-25,5.0
1995-12-26,5.0
1995-12-27,5.0
1995-12-28,5.0
1995-12-29,4.0
1995-12-30,5.0
1995-12-31,4.0
1996-01-01,5.0
1996-01-02,5.0
1996-01-03,3.25
1996-01-04,4.666666666666667
1996-01-06,5.0
1996-01-08,5.0
1996-01-09,5.0
1996-01-10,4.625
1996-01-11,4.0
1996-01-12,3.9
1996-01-14,5.0
1996-01-15,5.0
1996-01-16,4.666666666666667
1996-01-17,3.0
1996-01-18,5.0
1996-01-19,4.5
1996-01-20,4.5
1996-01-22,3.6666666666666665
1996-01-23,4.0
1996-01-25,4.5
1996-01-26,5.0
1996-01-27,5.0
1996-01-28,3.3333333333333335
1996-01-29,5.0
1996-01-30,5.0
1996-01-31,3.6666666666666665
1996-02-01,5.0
1996-02-02,5.0
1996-02-03,5.0
1996-02-04,4.0
1996-02-05,5.0
1996-02-08,4.75
1996-02-09,5.0
1996-02-10,5.0
1996-02-11,1.0
1996-02-12,5.0
1996-02-13,4.333333333333333
1996-02-14,4.0
1996-02-15,3.75
1996-02-19,5.0
1996-02-22,4.0
1996-05-11,5.0
1996-05-12,4.6923076923076925
1996-05-13,4.363636363636363
1996-05-14,4.857142857142857
1996-05-15,4.75
1996-05-16,4.647058823529412
1996-05-17,4.694444444444445
1996-05-18,4.722222222222222
1996-05-19,4.578947368421052
1996-05-20,4.714285714285714
1996-05-21,4.333333333333333
1996-05-22,4.538461538461538
1996-05-23,4.888888888888889
1996-05-24,4.6
1996-05-25,4.5
1996-05-26,4.928571428571429
1996-05-27,4.615384615384615
1996-05-28,4.714285714285714
1996-05-29,4.863636363636363
1996-05-30,4.8
1996-05-31,4.857142857142857
1996-06-01,5.0
1996-06-02,4.181818181818182
1996-06-03,4.857142857142857
1996-06-04,4.583333333333333
1996-06-05,4.461538461538462
1996-06-06,4.733333333333333
1996-06-07,4.842105263157895
1996-06-08,4.791666666666667
1996-06-09,4.583333333333333
1996-06-10,4.5
1996-06-11,4.48
1996-06-12,4.5
1996-06-13,4.65
1996-06-14,4.5625
1996-06-15,3.25
1996-06-16,4.666666666666667
1996-06-17,4.7272727272727275
1996-06-18,4.571428571428571
1996-06-19,4.631578947368421
1996-06-20,4.875
1996-06-21,5.0
1996-06-22,4.625
1996-06-23,4.833333333333333
1996-06-24,4.352941176470588
1996-06-25,4.266666666666667
1996-06-26,4.833333333333333
1996-06-27,4.266666666666667
1996-06-28,4.526315789473684
1996-06-29,4.888888888888889
1996-06-30,4.875
1996-07-01,4.818181818181818
1996-07-02,4.933333333333334
1996-07-03,4.857142857142857
1996-07-04,4.25
1996-07-05,4.923076923076923
1996-07-06,5.0
1996-07-07,5.0
1996-07-08,4.916666666666667
1996-07-09,4.769230769230769
1996-07-10,4.545454545454546
1996-07-11,4.75
1996-07-12,5.0
1996-07-13,4.2
1996-07-14,4.454545454545454
1996-07-15,4.615384615384615
1996-07-16,4.578947368421052
1996-07-17,4.105263157894737
1996-07-18,4.5
1996-07-19,4.766666666666667
1996-07-20,4.5
1996-07-21,4.125
1996-07-22,4.866666666666666
1996-07-23,4.571428571428571
1996-07-24,4.636363636363637
1996-07-25,4.8
1996-07-26,4.8
1996-07-27,4.75
1996-07-28,4.833333333333333
1996-07-29,4.733333333333333
1996-07-30,4.2
1996-07-31,4.0
1996-08-01,4.555555555555555
1996-08-02,4.666666666666667
1996-08-03,4.857142857142857
1996-08-04,3.5
1996-08-05,4.7
1996-08-06,4.9375
1996-08-07,4.916666666666667
1996-08-08,4.809523809523809
1996-08-09,4.823529411764706
1996-08-10,4.7
1996-08-11,4.636363636363637
1996-08-12,4.619047619047619
1996-08-13,4.7727272727272725
1996-08-14,4.833333333333333
1996-08-15,4.53125
1996-08-16,4.75
1996-08-17,4.625
1996-08-18,4.846153846153846
1996-08-19,4.5
1996-08-20,4.75
1996-08-21,3.4545454545454546
1996-08-22,4.615384615384615
1996-08-23,4.666666666666667
1996-08-24,4.523809523809524
1996-08-25,4.363636363636363
1996-08-26,4.478260869565218
1996-08-27,4.35
1996-08-28,4.538461538461538
1996-08-29,4.739130434782608
1996-08-30,4.571428571428571
1996-08-31,4.928571428571429
1996-09-01,4.277777777777778
1996-09-02,4.875
1996-09-03,4.857142857142857
1996-09-05,4.303030303030303
1996-09-06,4.615384615384615
1996-09-07,5.0
1996-09-08,4.6875
1996-09-09,4.333333333333333
1996-09-10,4.590909090909091
1996-09-11,4.2631578947368425
1996-09-12,4.611111111111111
1996-09-13,4.875
1996-09-14,4.538461538461538
1996-09-15,4.5
1996-09-16,4.391304347826087
1996-09-17,4.535714285714286
1996-09-18,4.7272727272727275
1996-09-19,4.777777777777778
1996-09-20,4.363636363636363
1996-09-21,4.5
1996-09-22,4.636363636363637
1996-09-23,4.6
1996-09-24,4.611111111111111
1996-09-25,4.85
1996-09-26,4.296296296296297
1996-09-27,4.705882352941177
1996-09-28,4.344827586206897
1996-09-29,4.666666666666667
1996-09-30,4.407407407407407
1996-10-01,4.722222222222222
1996-10-02,4.75
1996-10-03,4.9375
1996-10-04,4.857142857142857
1996-10-05,4.666666666666667
1996-10-06,4.55
1996-10-07,4.444444444444445
1996-10-08,4.916666666666667
1996-10-09,4.5
1996-10-10,4.633333333333334
1996-10-11,4.5625
1996-10-12,4.944444444444445
1996-10-13,4.25
1996-10-14,4.842105263157895
1996-10-15,4.444444444444445
1996-10-16,4.111111111111111
1996-10-17,4.636363636363637
1996-10-18,4.7272727272727275
