Time,Rating
2001-12,4.0
2002-01,5.0
2002-02,5.0
2002-03,5.0
2002-04,5.0
2002-06,4.0
2002-08,4.0
2002-09,2.3333333333333335
2002-10,3.1666666666666665
2002-11,1.6666666666666667
2002-12,3.2857142857142856
2003-01,2.8333333333333335
2003-02,2.1818181818181817
2003-03,1.0
2003-04,2.3333333333333335
2003-05,1.5
2003-06,2.6666666666666665
2003-07,3.0
2003-08,2.25
2003-09,3.0
2003-10,2.2857142857142856
2003-11,2.0
2003-12,2.4285714285714284
2004-01,2.25
2004-02,2.5
2004-03,3.3333333333333335
2004-04,4.2
2004-05,4.166666666666667
2004-06,3.2222222222222223
2004-07,4.315789473684211
2004-08,5.0
2004-09,4.117647058823529
2004-10,3.6153846153846154
2004-11,3.4375
2004-12,3.4375
2005-01,2.6470588235294117
2005-02,2.466666666666667
2005-03,3.1538461538461537
2005-04,2.4545454545454546
2005-05,3.6875
2005-06,2.2857142857142856
2005-07,3.55
2005-08,4.0
2005-09,3.5
2005-10,3.6
2005-11,3.764705882352941
2005-12,3.1025641025641026
2006-01,3.4444444444444446
2006-02,3.25
2006-03,3.588235294117647
2006-04,4.111111111111111
2006-05,3.787878787878788
2006-06,3.0
2006-07,2.891891891891892
2006-08,3.857142857142857
2006-09,3.6666666666666665
2006-10,3.2666666666666666
2006-11,3.2
2006-12,3.2244897959183674
2007-01,3.624390243902439
2007-02,3.622448979591837
2007-03,3.79136690647482
2007-04,3.739130434782609
2007-05,3.4615384615384617
2007-06,3.5921052631578947
2007-07,3.449438202247191
2007-08,3.6288659793814433
2007-09,3.5416666666666665
2007-10,3.6179775280898876
2007-11,3.75
2007-12,3.4693877551020407
2008-01,3.5483870967741935
2008-02,3.688073394495413
2008-03,3.627906976744186
2008-04,3.8134328358208953
2008-05,3.8680555555555554
2008-06,3.704761904761905
2008-07,3.776315789473684
2008-08,3.5413533834586466
2008-09,3.7132867132867133
2008-10,3.9271523178807946
2008-11,3.471830985915493
2008-12,3.649214659685864
2009-01,3.592833876221498
2009-02,3.6923076923076925
2009-03,3.730964467005076
2009-04,3.771144278606965
2009-05,3.6648351648351647
2009-06,3.6607142857142856
2009-07,3.6577777777777776
2009-08,3.6872037914691944
2009-09,3.651063829787234
2009-10,3.889655172413793
2009-11,3.7481203007518795
2009-12,3.5703125
2010-01,3.696969696969697
2010-02,3.759493670886076
2010-03,3.724007561436673
2010-04,3.804255319148936
2010-05,3.7623318385650224
2010-06,3.802521008403361
2010-07,3.6666666666666665
2010-08,3.8177172061328792
2010-09,3.5786259541984733
2010-10,3.690031152647975
2010-11,3.7049180327868854
2010-12,3.6433470507544583
2011-01,3.768199233716475
2011-02,3.6968503937007875
2011-03,3.743523316062176
2011-04,3.80716934487021
2011-05,3.6957163958641064
2011-06,3.6941678520625887
2011-07,3.6888068880688807
2011-08,3.8094262295081966
2011-09,3.80411361410382
2011-10,3.703631010794897
2011-11,3.81342062193126
2011-12,3.49203187250996
2012-01,3.65839243498818
2012-02,3.637885462555066
2012-03,3.6125226860254083
2012-04,3.6809571286141574
2012-05,3.629179331306991
2012-06,3.7632978723404253
2012-07,3.7231025854879065
2012-08,3.6892138939670933
2012-09,3.775929549902153
2012-10,3.7170868347338937
2012-11,3.7623839009287927
2012-12,3.850620891161432
2013-01,3.956093189964158
2013-02,3.888888888888889
2013-03,3.9644736842105264
2013-04,3.8990049751243783
2013-05,3.8632911392405065
2013-06,3.8126009693053313
2013-07,3.831556503198294
2013-08,3.7554842161583735
2013-09,3.779490219324244
2013-10,3.7915254237288134
2013-11,3.5956703910614527
2013-12,3.7229317046085506
2014-01,3.6928874234573716
2014-02,3.629177377892031
2014-03,3.7460526315789475
2014-04,3.6572052401746724
2014-05,3.6599063962558502
2014-06,3.6702954898911355
2014-07,3.820127504553734
2014-08,3.847179031541537
2014-09,3.802754549926217
2014-10,3.7944111776447107
2014-11,3.7869918699186993
2014-12,3.7799599198396794
2015-01,3.8781038374717833
2015-02,3.7796538623891935
2015-03,3.770154373927959
2015-04,3.746969696969697
2015-05,3.71738083774675
2015-06,3.82225656877898
2015-07,3.8308014667365113
2015-08,3.9128256513026054
