Time,Rating
1999-10,4.0
1999-12,3.0
2000-02,1.0
2000-04,1.0
2000-05,4.666666666666667
2000-06,4.555555555555555
2000-07,2.5
2000-08,5.0
2000-09,4.0
2000-10,5.0
2000-11,4.25
2000-12,3.0
2001-01,2.0
2001-02,4.5
2001-03,4.0
2001-04,3.8
2001-05,5.0
2001-06,4.25
2001-07,3.0
2001-08,3.3333333333333335
2001-09,4.0
2001-10,5.0
2001-11,4.333333333333333
2001-12,3.9
2002-01,3.25
2002-02,4.0
2002-03,3.0
2002-04,5.0
2002-05,4.5
2002-06,3.75
2002-07,4.333333333333333
2002-08,4.75
2002-09,4.0
2002-10,4.75
2002-11,3.875
2002-12,4.2
2003-01,4.416666666666667
2003-02,4.0
2003-03,4.25
2003-04,3.3333333333333335
2003-05,4.222222222222222
2003-06,3.6153846153846154
2003-07,4.2
2003-08,2.3333333333333335
2003-09,4.8
2003-10,3.5
2003-11,3.8181818181818183
2003-12,3.3
2004-01,2.9411764705882355
2004-02,3.5454545454545454
2004-03,3.736842105263158
2004-04,3.8
2004-05,3.55
2004-06,3.5555555555555554
2004-07,3.4705882352941178
2004-08,4.0
2004-09,3.912280701754386
2004-10,4.096774193548387
2004-11,4.304347826086956
2004-12,3.966666666666667
2005-01,3.611111111111111
2005-02,3.0784313725490198
2005-03,3.942857142857143
2005-04,3.6923076923076925
2005-05,3.8333333333333335
2005-06,3.8095238095238093
2005-07,4.2592592592592595
2005-08,3.7375
2005-09,3.84070796460177
2005-10,3.484375
2005-11,3.2857142857142856
2005-12,3.6986301369863015
2006-01,3.75531914893617
2006-02,3.8536585365853657
2006-03,4.0476190476190474
2006-04,3.311111111111111
2006-05,3.2873563218390807
2006-06,3.4726027397260273
2006-07,3.8034188034188032
2006-08,3.723926380368098
2006-09,3.5555555555555554
2006-10,3.411290322580645
2006-11,3.986754966887417
2006-12,3.7326007326007327
2007-01,4.060076045627376
2007-02,3.942379182156134
2007-03,4.063694267515924
2007-04,4.090692124105012
2007-05,4.074299634591961
2007-06,3.991776315789474
2007-07,3.967696629213483
2007-08,3.9872701555869874
2007-09,3.985611510791367
2007-10,3.9051204819277108
2007-11,3.899259259259259
2007-12,3.9883843717001057
2008-01,3.9302120141342756
2008-02,3.9896907216494846
2008-03,3.9765142150803463
2008-04,3.995260663507109
2008-05,3.964322120285423
2008-06,3.9482456140350877
2008-07,3.988066825775656
2008-08,3.967816091954023
2008-09,3.962356792144026
2008-10,4.063455657492355
2008-11,3.9793559042113955
2008-12,3.911019849418207
2009-01,3.9248242293131423
2009-02,3.929743926460932
2009-03,4.021893110109466
2009-04,3.959434542102028
2009-05,3.8855047941342358
2009-06,4.081676518001075
2009-07,3.8626582278481014
2009-08,3.9885237350026084
2009-09,3.986938775510204
2009-10,4.002144082332761
2009-11,4.075316927665921
2009-12,3.9681460272011453
2010-01,3.9535353535353535
2010-02,4.024781751619262
2010-03,3.9873566598059393
2010-04,4.021094640820981
2010-05,4.008882907133244
2010-06,4.0137892995035855
2010-07,3.9927404718693285
2010-08,4.031217042817971
2010-09,4.008075370121131
2010-10,3.996019108280255
2010-11,4.000813835198373
2010-12,4.0098546851511605
2011-01,4.008579322378944
2011-02,3.986197377501725
2011-03,4.004828173814257
2011-04,4.039746939898226
2011-05,4.038209606986899
2011-06,4.038097706362576
2011-07,4.041671449890942
2011-08,4.057543570176343
2011-09,4.081140142517815
2011-10,4.131578947368421
2011-11,4.124496064503743
2011-12,4.104672597579547
2012-01,4.0912997587454765
2012-02,4.096564689796616
2012-03,4.090881551045138
2012-04,4.095074370281785
2012-05,4.085030192388709
2012-06,4.088634205886342
2012-07,4.098360655737705
2012-08,4.093368133823704
2012-09,4.10226566472682
2012-10,4.132210930785176
2012-11,4.19875304744015
2012-12,4.268180759375728
2013-01,4.26427367927144
2013-02,4.259224125018723
2013-03,4.240342696019955
2013-04,4.220148855857201
2013-05,4.204704586578554
2013-06,4.194515042260181
2013-07,4.190697674418605
2013-08,4.187672335542653
2013-09,4.195651741095427
2013-10,4.215895984062074
2013-11,4.174354030889163
2013-12,4.185314625994605
2014-01,4.203796159527326
2014-02,4.178489543528104
2014-03,4.189636065428432
2014-04,4.191261772594025
2014-05,4.190232627497763
2014-06,4.1962710449422564
2014-07,4.297177183814591
2014-08,4.305770686979405
2014-09,4.296229902640343
2014-10,4.3007439553626785
2014-11,4.305561125593209
2014-12,4.324675143508799
2015-01,4.325582513931548
2015-02,4.318004574514991
2015-03,4.30498734679402
2015-04,4.296436126729361
2015-05,4.292142791141774
2015-06,4.289040864979411
2015-07,4.2814048033890195
2015-08,4.276845998247287
