Time,Rating
1999-08-28,5.0
1999-10-21,5.0
2000-02-26,5.0
2000-05-25,1.0
2000-06-16,3.0
2000-06-19,5.0
2000-08-27,5.0
2000-09-18,5.0
2001-03-07,5.0
2001-04-03,5.0
2001-06-14,5.0
2001-07-24,5.0
2001-07-25,3.0
2001-09-19,5.0
2001-10-08,5.0
2001-11-28,4.0
2002-02-28,5.0
2002-04-29,5.0
2002-05-21,1.0
2003-02-28,5.0
2003-07-28,5.0
2004-01-20,3.0
2004-02-08,5.0
2004-02-11,5.0
2004-02-17,4.0
2004-04-23,5.0
2004-04-26,5.0
2004-06-20,4.0
2004-08-01,5.0
2004-08-16,5.0
2004-08-18,4.0
2004-08-27,4.0
2004-11-24,5.0
2004-12-31,5.0
2005-01-23,5.0
2005-03-10,5.0
2005-03-15,4.0
2005-04-04,5.0
2005-05-30,1.0
2005-07-25,1.0
2005-07-30,2.5
2005-08-15,2.0
2005-08-19,5.0
2005-08-29,1.0
2005-09-17,4.0
2005-09-25,4.0
2005-10-19,2.0
2005-10-25,5.0
2005-10-27,4.0
2005-10-28,5.0
2005-11-20,5.0
2005-12-28,5.0
2006-01-02,5.0
2006-01-11,1.0
2006-01-13,1.0
2006-01-16,4.5
2006-01-25,5.0
2006-01-28,3.0
2006-02-02,5.0
2006-02-09,3.0
2006-02-21,5.0
2006-02-26,5.0
2006-05-11,5.0
2006-06-05,1.0
2006-06-21,5.0
2006-06-23,5.0
2006-06-30,5.0
2006-07-29,4.0
2006-08-02,5.0
2006-08-03,5.0
2006-08-04,5.0
2006-08-08,2.0
2006-08-16,5.0
2006-08-21,4.0
2006-08-22,5.0
2006-08-26,5.0
2006-08-28,4.0
2006-09-22,5.0
2006-09-29,3.0
2006-11-04,5.0
2006-11-10,5.0
2006-11-17,1.0
2006-11-25,5.0
2006-12-17,1.0
2007-01-02,5.0
2007-01-07,5.0
2007-01-12,4.0
2007-01-14,4.0
2007-01-15,5.0
2007-01-30,1.0
2007-02-05,5.0
2007-02-13,1.0
2007-02-26,5.0
2007-03-12,3.0
2007-03-16,5.0
2007-03-19,5.0
2007-04-01,5.0
2007-04-02,3.0
2007-04-07,5.0
2007-05-09,5.0
2007-05-12,5.0
2007-05-22,5.0
2007-06-03,5.0
2007-06-04,5.0
2007-06-05,5.0
2007-06-12,5.0
2007-06-21,1.0
2007-07-16,5.0
2007-07-20,5.0
2007-07-27,5.0
2007-07-30,5.0
2007-08-02,4.0
2007-08-04,1.0
2007-08-08,5.0
2007-08-10,5.0
2007-08-16,5.0
2007-08-20,4.0
2007-08-21,5.0
2007-08-30,4.0
2007-08-31,3.0
2007-09-01,4.0
2007-09-05,1.0
2007-09-06,3.5
2007-09-10,5.0
2007-09-12,1.0
2007-09-16,5.0
2007-09-21,1.0
2007-10-04,5.0
2007-10-06,4.0
2007-10-07,5.0
2007-10-10,4.0
2007-10-21,5.0
2007-10-27,3.0
2007-11-01,4.0
2007-11-10,1.0
2007-11-12,3.0
2007-11-15,4.0
2007-11-16,5.0
2007-11-18,5.0
2007-11-19,3.5
2007-11-20,3.7058823529411766
2007-11-21,4.0
2007-11-22,4.25
2007-11-23,4.214285714285714
2007-11-24,3.8
2007-11-25,4.142857142857143
2007-11-26,3.7
2007-11-27,4.444444444444445
2007-11-28,4.25
2007-11-29,3.375
2007-11-30,3.1666666666666665
2007-12-01,4.2
2007-12-02,4.641025641025641
2007-12-03,3.5714285714285716
2007-12-04,4.266666666666667
2007-12-05,3.7857142857142856
2007-12-06,4.076923076923077
2007-12-07,3.3333333333333335
2007-12-08,2.857142857142857
2007-12-09,4.333333333333333
2007-12-10,4.625
2007-12-11,3.888888888888889
2007-12-12,3.857142857142857
2007-12-13,4.0
2007-12-14,4.2
2007-12-15,4.25
2007-12-16,4.0
2007-12-17,4.333333333333333
2007-12-18,4.111111111111111
2007-12-19,3.75
2007-12-20,4.75
2007-12-21,3.4285714285714284
2007-12-22,5.0
2007-12-23,4.777777777777778
2007-12-24,4.0
2007-12-25,3.5
2007-12-26,3.375
2007-12-27,3.1818181818181817
2007-12-28,3.526315789473684
2007-12-29,3.142857142857143
2007-12-30,3.0
2007-12-31,3.8333333333333335
2008-01-01,3.238095238095238
2008-01-02,3.6666666666666665
2008-01-03,4.090909090909091
2008-01-04,2.5
2008-01-05,3.25
2008-01-06,3.9166666666666665
2008-01-07,3.5
2008-01-08,3.6875
2008-01-09,3.411764705882353
2008-01-10,4.0
2008-01-11,2.7
2008-01-12,4.555555555555555
2008-01-13,3.375
2008-01-14,3.9375
2008-01-15,4.090909090909091
2008-01-16,4.636363636363637
2008-01-17,3.888888888888889
2008-01-18,3.4
2008-01-19,4.333333333333333
2008-01-20,3.3076923076923075
2008-01-21,3.25
2008-01-22,4.0
2008-01-23,4.444444444444445
2008-01-24,4.230769230769231
2008-01-25,3.76
2008-01-26,3.909090909090909
2008-01-27,3.727272727272727
2008-01-28,4.190476190476191
2008-01-29,4.421052631578948
2008-01-30,3.56
